Mix,Name,CSMILES,Enzyme_name,single_double,CosineScore_single,RT_single,AUC_single,Adduct_single,C-gly_single,MoNA_DB#_single,CosineScore_double,RT_double,AUC_double,Adduct_double,C-gly_double,MoNA_DB#_double
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,71C1,single,0.913,489.8,8082.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,71C2,single,0.915,490.3,4200.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,71C3,single,0.975,492.91,118790.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,71D1,single,0.972,494.61,83935.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,72B1,single,0.981,494.52,62351.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,72B3,single,0.977,492.43,89840.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,72E3,single,0.897,495.58,3879.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,73B2,single,0.966,494.68,31509.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,73B3,single_and_double,0.98,496.76,1193074.0,M+Glu+H,False,CCMSLIB00000078786,0.972,441.53,25840.0,M+2Glu+H,False,CCMSLIB00000078786
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,73B4,single_and_double,0.975,490.94,233816.0,M+Glu+H,False,CCMSLIB00000078786,0.935,442.63,11327.0,M+2Glu+H,False,CCMSLIB00000078786
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,73B5,single,0.905,491.38,9013.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,73C5,single,0.979,494.5,102153.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,76D1,single,0.902,497.92,14659.0,M+Glu+H,False,VF-NPL-QEHF003135,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,76E9,single,0.949,495.02,21668.0,M+Glu+H,False,VF-NPL-QEHF003135,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,78D2,single,0.956,491.97,6695.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,79B10,single,0.941,491.54,14329.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,80A2,single,0.877,495.1,5228.0,M+Glu+H,False,VF-NPL-QEHF003135,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,86A2,single,0.888,494.41,10819.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,89A1,single,0.905,495.27,4566.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,"HETEROPEUCENIN, METHYL ETHER",COc1cc(O)c2c(=O)cc(C)oc2c1CC=C(C)C,90A2,single,0.981,489.4,106101.0,M+Glu+H,False,CCMSLIB00000078786,,,,,,
3,KOPARIN,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,71D1,single,0.976,338.52,1203468.0,M+Glu+H,False,VF-NPL-QEHF013434,,,,,,
3,KOPARIN,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,73C5,single,0.949,338.15,31805.0,M+Glu+H,False,VF-NPL-QEHF013434,,,,,,
3,KOPARIN,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,79B10,single,0.872,336.15,40648.0,M+Glu+H,False,VF-NPL-QEHF013434,,,,,,
3,KOPARIN,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,87A2,single,0.954,333.89,414071.0,M+Glu+H,False,VF-NPL-QEHF013434,,,,,,
3,LAPACHOL,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O,71C2,single,0.938,450.96,30623.0,M+Glu+H,False,CCMSLIB00000078725,,,,,,
3,LAPACHOL,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O,73B2,single,0.878,452.55,9577.0,M+Glu+H,False,FIO00560,,,,,,
3,LAPACHOL,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O,78D2,single,0.944,452.72,44351.0,M+Glu+H,False,FIO00560,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,71C3,single,0.864,856.68,5369.0,M+Glu+H,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,71D1,single,0.98,620.1,80184.0,M+Glu+NH4,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,73C4,single,0.967,619.39,32147.0,M+Glu+NH4,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,73C5,single_and_double,0.986,621.41,969430.0,M+Glu+H,False,VF-NPL-QEHF013719,0.962,620.37,299007.0,M+2Glu+H,False,VF-NPL-QEHF013719
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,73C6,single,0.961,620.26,32441.0,M+Glu+NH4,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,74B1,single,0.978,618.48,103326.0,M+Glu+NH4,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,76E4,single,0.873,854.93,6749.0,M+Glu+H,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,79B8,single,0.866,857.21,8024.0,M+Glu+H,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,85A2,single,0.886,854.41,16619.0,M+Glu+H,False,VF-NPL-QEHF013719,,,,,,
3,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,87A2,single,0.861,850.09,13791.0,M+Glu+H,False,VF-NPL-QEHF013719,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,71B1,single,0.95,190.04,137208.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,71B2,single,0.951,190.37,7987.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,71C2,single,0.953,189.29,82493.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,71C3,single,0.951,194.96,260846.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,71D1,single,0.951,187.4,156690.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,72B3,single,0.949,190.71,196885.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,73B2,single,0.89,189.73,4438.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,73B3,single,0.952,172.71,120657.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,73B4,single,0.949,177.45,60629.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,73D1,single,0.936,190.94,27857.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,76D1,single,0.95,189.45,42728.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,76E9,single,0.953,175.65,6346.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,78D2,single,0.952,192.14,172503.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,79B3,single,0.888,190.8,4507.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,85A2,single,0.944,190.04,100220.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,87A2,single,0.952,183.79,2071217.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,89A1,single,0.912,189.88,6338.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
3,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,90A2,single,0.86,187.6,5185.0,M+Glu+H,False,VF-NPL-QEHF025674,,,,,,
4,"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,73C5,single,0.905,471.66,215959.0,M+Glu+NH4,False,VF-NPL-QEHF013566,,,,,,
4,"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,73C6,single,0.89,472.38,89605.0,M+Glu+NH4,False,VF-NPL-QEHF013566,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71B1,single_and_double,0.937,462.81,15178098.0,M+Glu+H,False,CCMSLIB00000078774,0.908,462.38,140680.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71B2,single,0.928,462.57,531164.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71B8,single,0.934,466.01,157788.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71C1,single,0.931,463.95,445377.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71C2,single,0.935,462.4,1680282.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71C3,single,0.932,461.83,1411778.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71C4,single,0.933,468.69,3614634.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,71D1,single,0.932,465.04,7951679.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,72B1,single_and_double,0.931,461.61,7973213.0,M+Glu+H,False,CCMSLIB00000078774,0.91,464.64,67874.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,72B3,single,0.931,464.61,129380.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,72C1,single,0.924,461.24,344220.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,72D1,single,0.934,461.07,4928649.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,72E1,single,0.893,462.81,457387.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,72E2,single,0.922,459.62,417377.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73B1,single,0.937,469.73,3123706.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73B2,single_and_double,0.941,468.25,6202361.0,M+Glu+H,False,CCMSLIB00000078774,0.894,465.38,60898.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73B3,single_and_double,0.933,351.89,412380.0,M+Glu+H,False,CCMSLIB00000078774,0.892,350.35,67197.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73B4,single,0.928,466.0,1157000.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73C2,single,0.929,460.89,39034.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73C3,single,0.93,465.47,1888044.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73C5,single,0.936,461.55,7434967.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73C6,single_and_double,0.932,468.58,5119692.0,M+Glu+H,False,CCMSLIB00000078774,0.914,465.21,31275.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,73D1,single,0.935,463.54,1033512.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,74C1,single,0.936,462.58,263213.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,74D1,single,0.919,467.24,172258.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,74F2,single,0.915,465.35,7436586.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,75B2,single,0.928,461.35,47907.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,75C1,single,0.932,469.27,543770.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76C5,single,0.932,461.23,935198.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76D1,single,0.865,461.57,7861.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76E4,single,0.926,465.98,110565.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76E6,single,0.927,463.09,131989.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76E9,single,0.929,462.57,529250.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76F1,single,0.931,465.94,189285.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,76F2,single,0.924,461.27,19016.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,78D1,single,0.923,462.98,348895.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,78D2,single_and_double,0.94,465.26,6970538.0,M+Glu+H,False,CCMSLIB00000078774,0.905,465.52,52562.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B10,single,0.935,463.97,124826.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B2,single,0.933,467.1,120806.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B3,single,0.931,466.64,397599.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B5,single,0.931,461.94,292644.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B6,single,0.938,464.27,332429.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B8,single,0.932,461.56,180148.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,79B9,single,0.865,467.55,15580.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,80B1,single,0.935,461.37,512065.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,82A1,single,0.925,466.06,222160.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,84A3,single,0.92,465.93,1500444.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,84A4,single,0.938,463.09,1198957.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,85A1,single,0.928,463.38,738812.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,85A4,single,0.934,467.78,585357.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,87A1,single,0.893,465.94,140383.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,87A2,single,0.935,461.8,215633.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,90A2,single_and_double,0.933,465.22,15062419.0,M+Glu+H,False,CCMSLIB00000078774,0.904,461.85,119293.0,M+2Glu+H,False,CCMSLIB00000078774
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,90A4,single,0.928,462.17,667993.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,91B1,single,0.934,462.25,208821.0,M+Glu+H,False,CCMSLIB00000078774,,,,,,
4,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,72C1,single,0.951,315.07,3687054.0,M+Glu+H,False,VF-NPL-QEHF025854,,,,,,
4,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,74D1,single,0.925,323.37,775234.0,M+Glu+H,False,VF-NPL-QEHF025854,,,,,,
4,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,75B2,single,0.942,319.77,1647955.0,M+Glu+H,False,VF-NPL-QEHF025854,,,,,,
4,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,84A3,single,0.949,321.06,545600.0,M+Glu+H,False,VF-NPL-QEHF025854,,,,,,
4,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,85A3,single,0.936,319.75,693171.0,M+Glu+H,False,VF-NPL-QEHF025854,,,,,,
4,ANHYDROBRAZILIC ACID,COc1ccc2c(=O)c(CC(=O)O)coc2c1,87A2,single,0.858,320.01,284728.0,M+Glu+H,False,VF-NPL-QEHF025854,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,71B1,single,0.91,250.57,86984.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,71C2,single,0.897,253.8,63170.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,72B1,single,0.902,254.41,253938.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,73B2,single,0.908,255.5,202758.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,73B3,single,0.908,253.34,129001.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,73B4,single,0.91,254.82,42732.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,73B5,single,0.916,255.94,184411.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,76E9,single,0.9,254.34,52501.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,78D2,single,0.92,255.05,300063.0,M+Glu+H,False,MoNA041239,,,,,,
4,ANTIAROL,COc1cc(O)cc(OC)c1OC,90A2,single,0.904,250.04,46743.0,M+Glu+H,False,MoNA041239,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,71B1,single,0.85,421.9,41963.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,71D1,single,0.91,420.3,211906.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,72B1,single,0.916,423.51,157388.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,72C1,single,0.894,418.83,77399.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,72D1,single,0.899,421.68,76200.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,73B1,single,0.873,425.42,57040.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,73B2,single,0.91,423.5,100554.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,73B4,single,0.873,421.28,23063.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,73C5,single,0.907,423.33,171008.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,73C6,single,0.912,423.42,120118.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,74F2,single,0.872,423.28,61002.0,M+Glu+H,False,MoNA041621,,,,,,
4,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,75D1,single,0.876,423.93,38641.0,M+Glu+H,False,MoNA041621,,,,,,
