Enzyme_name,Name,CSMILES,AUC,AUC_binary
76C1,IRIDIN,COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC,0.0,0
76C1,LUPININE,OCC1CCCN2CCCCC12,0.0,0
ALG14LP,STROPHANTHIDINIC ACID LACTONE ACETATE,CC(=O)OC1CCC23C(=O)OC45CCC(C6=CC(=O)OC6)C4(C)CCC2C5CCC3(O)C1,0.0,0
71B8,"2',4'-DIHYDROXYCHALCONE 4'-GLUCOSIDE",O=C(C=Cc1ccccc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O,0.0,0
76E6,7-AMINOCEPHALOSPORANIC ACID,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,0
87A2,TOMATINE,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
75D1,GITOXIGENIN DIACETATE,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)C(OC(C)=O)CC32O)C1,0.0,0
79B7,CADIN-4-EN-10-OL,CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,0.0,0
71C1,AVOCADYNE,C#CCCCCCCCCCCCC(O)CC(O)CO,0.0,0
72E1,AESCULIN,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,0.0,0
71C5,EVERNINIC ACID,COc1cc(C)c(C(=O)O)c(O)c1,0.0,0
79B6,NYSTATIN,CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
79B2,18ALPHA-GLYCYRRHETINIC ACID,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
76F2,TOMATINE,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
73D1,LOBELINE,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,0.0,0
73B2,CHRYSANTHEMYL ALCOHOL,CC(C)=CC1C(CO)C1(C)C,0.0,0
71B6,AMPHOTERICIN B,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
89A1,PURPUROGALLIN-4-CARBOXYLIC ACID,O=C(O)c1cc(=O)c(O)c2c(O)c(O)c(O)cc2c1,0.0,0
71C5,7-DEACETYLKHIVORIN,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C,0.0,0
71C5,APOTOXICAROL,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2,0.0,0
84A3,GANGALEOIDIN,COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,0.0,0
78D3,ENOXOLONE,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0
76E6,HARMALINE,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0.0,0
79B8,QUERCITRIN,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0
79B10,8-HYDROXYCARAPINIC ACID,CC1(C)C(=O)C2CC3(O)C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C1CC(=O)O,0.0,0
76F2,PURPUROGALLIN-4-CARBOXYLIC ACID,O=C(O)c1cc(=O)c(O)c2c(O)c(O)c(O)cc2c1,0.0,0
79B2,AMPHOTERICIN B,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
76C1,BERGENIN,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,0.0,0
85A1,ISOKOBUSONE,C=C1CCC2C(CC2(C)C)C(=O)CCC1O,0.0,0
76C1,INDOLE-3-CARBINOL,OCc1c[nH]c2ccccc12,0.0,0
84A3,DIHYDROMUNDULETONE,COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2,0.0,0
71C3,SYRINGIC ACID,COc1cc(C(=O)O)cc(OC)c1O,0.0,0
71C1,SYRINGIC ACID,COc1cc(C(=O)O)cc(OC)c1O,0.0,0
76C1,"2',2'-BISEPIGALLOCATECHIN DIGALLATE",O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1,0.0,0
76C3,CAPSAICIN,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,0.0,0
71C5,ANTHOTHECOL,CC(=O)OC1CC2(C)C(c3ccoc3)CC3OC32C2(C)C(=O)C(=O)C3C(C)(C)C(=O)C=CC3(C)C12,0.0,0
71C4,3-DEACETYLKHIVORIN,CC(=O)OC1CC(O)C(C)(C)C2CC(OC(C)=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C,0.0,0
89A1,PODOPHYLLIN ACETATE,COc1cc(C2c3cc4c(cc3C(OC(C)=O)C3COC(=O)C23)OCO4)cc(OC)c1OC,0.0,0
71D1,DEACETYLGEDUNIN,CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
72C1,"6,4'-DIHYDROXYFLAVONE",O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,0.0,0
72B3,NEROL,CC(C)=CCCC(C)=CCO,0.0,0
84A2,GOSSYPETIN,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,0.0,0
73C6,LANATOSIDE C,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,0.0,0
71C1,SOLIDAGENONE,CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,0.0,0
84A4,"3ALPHA-HYDROXY-4,4-BISNOR-8,11,13-PODOCARPATRIENE",CC12CCC(O)CC1CCc1ccccc12,0.0,0
84A1,PHYTOL,CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,0.0,0
74B1,"IRIGENIN, 7-BENZYL ETHER",COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC,0.0,0
71C2,ACETOSYRINGONE,COc1cc(C(C)=O)cc(OC)c1O,0.0,0
72B3,ALIZARIN,O=C1C=Cc2c(c(O)c3ccccc3c2O)C1=O,0.0,0
76C2,TETRAHYDROSAPPANONE A TRIMETHYL ETHER,COc1ccc2c(c1)OCC(Cc1ccc(OC)c(OC)c1)C2O,0.0,0
71D1,NEROL,CC(C)=CCCC(C)=CCO,0.0,0
73C4,CHAULMOOGRIC ACID,O=C(O)CCCCCCCCCCCCC1C=CCC1,0.0,0
76E7,NEROL,CC(C)=CCCC(C)=CCO,0.0,0
84A4,SOLIDAGENONE,CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,0.0,0
76C3,CHLOROGENIC ACID,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,0.0,0
71C3,PHYSCION,COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,0.0,0
73C6,CITRININ,CC1=c2c(C)c(O)c(C(=O)O)c(O)c2=COC1C,0.0,0
76E6,SINAPIC ACID,COc1cc(C=CC(=O)O)cc(OC)c1O,0.0,0
87A2,5-DEMETHYLNOBILETIN,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,0.0,0
72C1,RUTILANTINONE,CCC1(O)CC(O)c2c(cc3c(O)c4c(c(O)c3c2O)C(=O)C=CC4=O)C1C(=O)OC,0.0,0
71C2,AZELAIC ACID,O=C(O)CCCCCCCC(=O)O,0.0,0
85A2,DIHYDROCELASTROL,Cc1c(O)c(O)cc2c1C=CC1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
72B2,DIHYDROCELASTRYL DIACETATE,CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
76E12,EMETINE,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0.0,0
72B3,CYTISINE,O=c1cccc2n1CC1CNCC2C1,0.0,0
78D1,CORYNANTHINE,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0,0
76C2,HYOSCYAMINE,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.0,0
73B2,LOVASTATIN,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.0,0
89A1,EUGENOL,C=CCc1ccc(O)c(OC)c1,0.0,0
ALG14LP,CYTISINE,O=c1cccc2n1CC1CNCC2C1,0.0,0
87A2,DIHYDROMUNDULETONE,COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2,0.0,0
73B4,MESO-ASTAXANTHIN,CC(C=CC=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C,0.0,0
87A1,THEAFLAVIN MONOGALLATES,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(=O)c(O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1)c1cc(O)c(O)c(O)c1,0.0,0
76F2,ICARIIN,COc1ccc(-c2oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2O)cc1,0.0,0
73B3,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
ALG14LP,METHYL DESOXYCHOLATE,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
79B8,DIPTERYXIN,COc1ccc(-c2coc3c(O)c(O)c(OC)cc3c2=O)cc1,0.0,0
78D2,KINETIN,c1coc(CNc2ncnc3[nH]cnc23)c1,0.0,0
85A2,UBIDECARENEONE ,COc1c(O)c(C)c(C=CC(C)=CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC,0.0,0
78D3,DEACETOXY(7)-7-OXOKHIVORINIC ACID,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(C(=O)O)OC(=O)C4OC423)C1(C)C,0.0,0
71C4,MEROGEDUNIN,CC1=C2C(O)C(=O)OC3CC4C(C)(C)C(=O)C=CC4(C)C(CC1)C23C,0.0,0
91B1,MEROGEDUNIN,CC1=C2C(O)C(=O)OC3CC4C(C)(C)C(=O)C=CC4(C)C(CC1)C23C,0.0,0
72B1,ARACHIDIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0
85A2,PROSCILLARIDIN,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,0.0,0
73B2,"1-(4-HYDROXYPHENYL)-3-[(2R,3R,4S,5S,6R)-3,4,5-TRIHYDROXY-6-(HYDROXYMETHYL)OXAN-2-YL]OXYPROPAN-1-ONE",O=C(CCOC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1,0.0,0
72E1,EQUILIN,CC12CCC3c4ccc(O)cc4C=CC3C1CCC2=O,0.0,0
73D1,DIGITOXIN,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,0.0,0
74B1,SALIDROSIDE,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,0.0,0
75C1,ARACHIDIC ACID,CCCCCCCCCCCCCCCCCCCC(=O)O,0.0,0
90A4,MORIN,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,0
91A1,HYDROXYPROGESTERONE,CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,0.0,0
76E12,"3,16-DIDEOXYMEXICANOLIDE-3BETA-DIOL",COC(=O)CC1C(C)(C)C(O)C2CC3=C4CC(O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.0,0
86A2,5-O-METHYLGENISTEIN (ISOPRUNETIN),COc1cc(O)cc2occ(-c3ccc(O)cc3)c(=O)c12,0.0,0
91A1,CIANIDANOL,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,0.0,0
73C2,EPI(13)TORULOSOL,C=CC(C)(O)CCC1C(=C)CCC2C(C)(CO)CCCC12C,0.0,0
71B6,LAGOCHILIN,CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2,0.0,0
79B8,PRIMULETIN,O=c1cc(-c2ccccc2)oc2cccc(O)c12,0.0,0
71B8,"IRIGENIN, 7-BENZYL ETHER",COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC,0.0,0
87A2,4'-HYDROXYCHALCONE,O=C(C=Cc1ccccc1)c1ccc(O)cc1,0.0,0
91B1,PATULIN,O=C1C=C2C(=CCOC2O)O1,0.0,0
79B9,METHYL ORSELLINATE,COC(=O)c1c(C)cc(O)cc1O,0.0,0
89A1,DIOSGENIN,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,0.0,0
79B5,ROBUSTIC ACID,COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1,0.0,0
72B1,STEVIOL,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,0.0,0
91A1,DOCOSANOL,CCCCCCCCCCCCCCCCCCCCCCO,0.0,0
90A4,BIXIN,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC(=O)O,0.0,0
76C1,XANTHURENIC ACID,O=C(O)c1cc(=O)c2cccc(O)c2[nH]1,0.0,0
85A1,HIERACIN,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0
73C2,AMPHOTERICIN B,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
76E12,LOBARIC ACID,CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,0.0,0
76E12,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0.0,0
84A4,THEAFLAVINE,O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,0.0,0
73B5,2-METHYL GRAMINE,Cc1[nH]c2ccccc2c1CN(C)C,0.0,0
84B2,PURPUROGALLIN-4-CARBOXYLIC ACID,O=C(O)c1cc(=O)c(O)c2c(O)c(O)c(O)cc2c1,0.0,0
74B1,ANGOLENSIN (R),COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,0.0,0
84A2,21-ACETOXYPREGNENOLONE,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
86A2,CHLOROGENIC ACID,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,0.0,0
76D1,"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
71B2,3-DEACETYLKHIVORIN,CC(=O)OC1CC(O)C(C)(C)C2CC(OC(C)=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C,0.0,0
73C6,AMPHOTERICIN B,CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,0.0,0
71D1,PUNCTAPORONIN B,CC1(O)C=CC=C(CO)C2CC(C)(C)C2(O)CC1,0.0,0
75D1,DIHYDROCELASTROL,Cc1c(O)c(O)cc2c1C=CC1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
85A3,"3BETA-HYDROXY-23,24-BISNORCHOL-5-ENIC ACID",CC(C(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
71C1,CYTISINE,O=c1cccc2n1CC1CNCC2C1,0.0,0
78D1,KOJIC ACID,O=c1cc(CO)occ1O,0.0,0
76F1,OBTUSAQUINONE,COC1=CC(=O)C(=O)C=C1C=CCc1ccccc1,0.0,0
84A4,MORIN,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,0
71C1,MENTHOL(-),CC1CCC(C(C)C)C(O)C1,0.0,0
75C1,ANTIAROL,COc1cc(O)cc(OC)c1OC,0.0,0
76C3,GENISTEIN,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,0.0,0
73C2,CINCHONIDINE,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12,0.0,0
84A3,AESCULIN,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,0.0,0
84A2,CYTISINE,O=c1cccc2n1CC1CNCC2C1,0.0,0
91B1,OBTUSAQUINONE,COC1=CC(=O)C(=O)C=C1C=CCc1ccccc1,0.0,0
85A4,QUERCITRIN,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0
73C2,FUSIDIC ACID,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,0.0,0
90A2,DIGOXIGENIN,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(C3=CC(=O)OC3)CCC12O,0.0,0
73B2,PURPUROGALLIN-4-CARBOXYLIC ACID,O=C(O)c1cc(=O)c(O)c2c(O)c(O)c(O)cc2c1,0.0,0
85A3,THEAFLAVIN DIGALLATE,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(=O)c(O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3OC(=O)c3cc(O)c(O)c(O)c3)c2c1)c1cc(O)c(O)c(O)c1,0.0,0
76F2,HARMALINE,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,0.0,0
79B3,LUPININE,OCC1CCCN2CCCCC12,0.0,0
73B5,BETA-CARYOPHYLLENE ALCOHOL,CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,0.0,0
74B1,N-METHYLBENZYLAMINE HYDROCHLORIDE,CNCc1ccccc1,0.0,0
76C2,4-METHYLESCULETIN,Cc1cc(=O)oc2cc(O)c(O)cc12,0.0,0
76C1,DEOXYCHOLIC ACID,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0
85A2,ANTHOTHECOL,CC(=O)OC1CC2(C)C(c3ccoc3)CC3OC32C2(C)C(=O)C(=O)C3C(C)(C)C(=O)C=CC3(C)C12,0.0,0
72B2,SHIKIMIC ACID,O=C(O)C1=CC(O)C(O)C(O)C1,0.0,0
84B2,MENTHOL(-),CC1CCC(C(C)C)C(O)C1,0.0,0
73D1,PRIMULETIN,O=c1cc(-c2ccccc2)oc2cccc(O)c12,0.0,0
ALG14LP,MUNDULONE,COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2,0.0,0
76F1,LINALOOL (+),C=CC(C)(O)CCC=C(C)C,0.0,0
72B3,GIBBERELLIC ACID,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0.0,0
72B1,ANDROGRAPANIN,C=C1CCC2C(C)(CO)CCCC2(C)C1CCC1=CCOC1=O,0.0,0
79B9,"3,4-DIDESMETHYL-5-DESHYDROXY-3'-ETHOXYSCLEROIN",CCOc1cccc(C(=O)c2ccc(O)c(O)c2O)c1,0.0,0
72D1,ASARYLALDEHYDE,COc1cc(OC)c(OC)cc1C=O,0.0,0
71C2,RHIZOCARPIC ACID,COC(=O)C(Cc1ccccc1)=NC(=O)C(c1ccccc1)c1oc(O)c(-c2ccccc2)c1O,0.0,0
79B6,PURPUROGALLIN-4-CARBOXYLIC ACID,O=C(O)c1cc(=O)c(O)c2c(O)c(O)c(O)cc2c1,0.0,0
91B1,ELLAGIC ACID,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43,0.0,0
76C3,OLEOSIDE 11-METHYL ESTER,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)O,0.0,0
79B1,PUNCTAPORONIN B,CC1(O)C=CC=C(CO)C2CC(C)(C)C2(O)CC1,0.0,0
79B7,PURPURIN,O=C1CC(=O)c2c(c(O)c3ccccc3c2O)C1=O,0.0,0
72B2,OUABAIN,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0.0,0
79B10,AVOCADYNE ACETATE,C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O,0.0,0
84A1,ALOIN B,OCc1cc(O)c2c(O)c3c(O)cccc3c(C3OC(CO)C(O)C(O)C3O)c2c1,0.0,0
79B6,DIMETHYLCAFFEIC ACID,COc1ccc(C=CC(=O)O)cc1OC,0.0,0
75B2,"1,7-DIDEACETOXY-1,7-DIOXO-3-DEACETYLKHIVORIN",CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
78D2,"8BETA-HYDROXYCARAPIN, 3,8-HEMIACETAL",COC(=O)CC1C2(C)C(=O)C3CC4(OC3(O)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42,0.0,0
74F2,ESTRADIOL,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,0.0,0
82A1,UMBELLIFERONE,O=c1ccc2ccc(O)cc2o1,0.0,0
76C5,PUNCTAPORONIN B,CC1(O)C=CC=C(CO)C2CC(C)(C)C2(O)CC1,0.0,0
86A2,AVOCADYNE,C#CCCCCCCCCCCCC(O)CC(O)CO,0.0,0
79B8,OUABAIN,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,0.0,0
79B1,CELASTROL,C=c1c(O)c(O)cc2c1=CC=C1C2(C)CCC2(C)C3CC(C)(C(=O)O)CCC3(C)CCC12C,0.0,0
76D1,(-)-SALSOLINE,COc1cc2c(cc1O)CCNC2C,0.0,0
84A1,KOPARIN,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O,0.0,0
87A2,RHIZOCARPIC ACID,COC(=O)C(Cc1ccccc1)=NC(=O)C(c1ccccc1)c1oc(O)c(-c2ccccc2)c1O,0.0,0
73C5,(S)-RUTARETIN,CC(C)(O)C1Cc2cc3ccc(=O)oc3c(O)c2O1,0.0,0
72B1,LOVASTATIN,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.0,0
71B8,TRIDESACETOXYKHIVORIN,CC1(C)C(O)CC(O)C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0
71B6,HARMANE,Cc1nccc2c1[nH]c1ccccc12,0.0,0
79B2,RESVERATROL 4'-METHYL ETHER,COc1ccc(C=Cc2cc(O)cc(O)c2)cc1,0.0,0
78D1,GITOXIGENIN DIACETATE,CC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C4=CC(=O)OC4)C(OC(C)=O)CC32O)C1,0.0,0
76E2,"3BETA-HYDROXY-23,24-BISNORCHOL-5-ENIC ACID",CC(C(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
72E2,21-ACETOXYPREGNENOLONE,CC(=O)OCC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0,0
72B2,"2',4'-DIHYDROXYCHALCONE 4'-GLUCOSIDE",O=C(C=Cc1ccccc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O,0.0,0
71B2,HARMINE,COc1ccc2c(c1)[nH]c1c(C)nccc12,0.0,0
71C1,TRIGONELLINE,C[n+]1cccc(C(=O)[O-])c1,0.0,0
71B2,CAFESTOL,CC12CCc3occc3C1CCC13CC(CCC12)C(O)(CO)C3,0.0,0
73B2,BETA-SITOSTEROL,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,0.0,0
76E2,PISCIDIC ACID,O=C(O)C(O)C(O)(Cc1ccc(O)cc1)C(=O)O,0.0,0
72B2,PSEUDOEPHEDRINE,CNC(C)C(O)c1ccccc1,0.0,0
91B1,ISOKOBUSONE,C=C1CCC2C(CC2(C)C)C(=O)CCC1O,0.0,0
76E12,DOCOSANOL,CCCCCCCCCCCCCCCCCCCCCCO,0.0,0
90A4,ERGONOVINE,CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0.0,0
71B2,3-DEOXO-3BETA-HYDROXYMEXICANOLIDE 16-ENOL ETHER,COC(=O)CC1C(C)(C)C(O)C2CC3=C4C=C(OC)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.0,0
76E2,NIACINAMIDE,NC(=O)c1cccnc1,0.0,0
73B1,CRUSTECDYSONE,CC(C)(O)CCC(O)C(C)(O)C1CCC2(O)C3=C(CCC12C)C1(C)CC(O)C(O)CC1C(=O)C3,0.0,0
73C2,DEACETOXY(7)-7-OXOKHIVORINIC ACID,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(C(=O)O)OC(=O)C4OC423)C1(C)C,0.0,0
